window_index,start_time,end_time,command,confidence,ground_truth
606,151.50,154.50,STOP,0.7527,STOP
607,151.75,154.75,STOP,0.8300,STOP
608,152.00,155.00,STOP,0.7547,WALK
609,152.25,155.25,STOP,0.7435,WALK
610,152.50,155.50,WALK,0.7525,WALK
611,152.75,155.75,WALK,0.9054,WALK
612,153.00,156.00,WALK,0.8649,WALK
613,153.25,156.25,WALK,0.8942,WALK
614,153.50,156.50,WALK,0.9872,WALK
615,153.75,156.75,WALK,0.9994,WALK
616,154.00,157.00,WALK,1.0000,WALK
617,154.25,157.25,WALK,1.0000,WALK
618,154.50,157.50,WALK,1.0000,WALK
619,154.75,157.75,WALK,1.0000,WALK
620,155.00,158.00,WALK,0.9996,WALK
621,155.25,158.25,WALK,0.9994,WALK
622,155.50,158.50,WALK,0.9999,WALK
623,155.75,158.75,WALK,1.0000,WALK
624,156.00,159.00,WALK,1.0000,WALK
625,156.25,159.25,WALK,1.0000,WALK
626,156.50,159.50,WALK,1.0000,WALK
627,156.75,159.75,WALK,1.0000,WALK
628,157.00,160.00,WALK,1.0000,WALK
629,157.25,160.25,WALK,1.0000,WALK
630,157.50,160.50,WALK,0.9999,WALK
631,157.75,160.75,WALK,0.9997,WALK
632,158.00,161.00,WALK,0.9994,WALK
633,158.25,161.25,WALK,0.9936,WALK
634,158.50,161.50,WALK,0.9518,WALK
635,158.75,161.75,WALK,0.9285,WALK
636,159.00,162.00,WALK,0.9462,WALK
637,159.25,162.25,WALK,0.9868,WALK
638,159.50,162.50,WALK,0.9839,WALK
639,159.75,162.75,WALK,0.9580,WALK
640,160.00,163.00,WALK,0.9450,WALK
641,160.25,163.25,WALK,0.9881,WALK
642,160.50,163.50,WALK,0.9967,WALK
643,160.75,163.75,WALK,0.9924,WALK
644,161.00,164.00,WALK,0.9925,WALK
645,161.25,164.25,WALK,0.9938,WALK
646,161.50,164.50,WALK,0.9954,WALK
647,161.75,164.75,WALK,0.9971,WALK
648,162.00,165.00,WALK,0.9976,WALK
649,162.25,165.25,WALK,0.9956,WALK
650,162.50,165.50,WALK,0.9963,WALK
651,162.75,165.75,WALK,0.9905,WALK
652,163.00,166.00,WALK,0.9942,WALK
653,163.25,166.25,WALK,0.9987,WALK
654,163.50,166.50,WALK,0.9999,WALK
655,163.75,166.75,WALK,1.0000,WALK
656,164.00,167.00,WALK,1.0000,WALK
657,164.25,167.25,WALK,1.0000,WALK
658,164.50,167.50,WALK,1.0000,WALK
659,164.75,167.75,WALK,1.0000,STOP
660,165.00,168.00,WALK,1.0000,STOP
661,165.25,168.25,WALK,0.9992,STOP
662,165.50,168.50,WALK,0.9964,STOP
663,165.75,168.75,WALK,0.9945,STOP
664,166.00,169.00,WALK,0.9960,STOP
665,166.25,169.25,WALK,0.9857,STOP
666,166.50,169.50,WALK,0.9033,STOP
667,166.75,169.75,WALK,0.5079,STOP
668,167.00,170.00,STOP,0.5907,STOP
669,167.25,170.25,STOP,0.6130,STOP
670,167.50,170.50,STOP,0.6603,STOP
671,167.75,170.75,STOP,0.5946,STOP
672,168.00,171.00,STOP,0.5857,STOP
673,168.25,171.25,WALK,0.5427,STOP
674,168.50,171.50,WALK,0.7682,STOP
675,168.75,171.75,WALK,0.8235,STOP
676,169.00,172.00,WALK,0.7911,STOP
677,169.25,172.25,STOP,0.5100,STOP
678,169.50,172.50,STOP,0.6471,STOP
679,169.75,172.75,STOP,0.6440,STOP
680,170.00,173.00,STOP,0.7563,STOP
681,170.25,173.25,STOP,0.7117,STOP
682,170.50,173.50,WALK,0.5776,STOP
683,170.75,173.75,WALK,0.6913,STOP
684,171.00,174.00,WALK,0.7793,STOP
685,171.25,174.25,WALK,0.9076,STOP
686,171.50,174.50,WALK,0.9860,STOP
687,171.75,174.75,WALK,0.9948,STOP
688,172.00,175.00,WALK,0.9965,STOP
689,172.25,175.25,WALK,0.9920,STOP
690,172.50,175.50,WALK,0.9858,STOP
691,172.75,175.75,WALK,0.9786,STOP
692,173.00,176.00,WALK,0.9703,STOP
693,173.25,176.25,WALK,0.8232,STOP
694,173.50,176.50,STOP,0.5929,STOP
695,173.75,176.75,STOP,0.7847,STOP
696,174.00,177.00,STOP,0.8465,STOP
697,174.25,177.25,STOP,0.9130,STOP
698,174.50,177.50,STOP,0.9596,STOP
699,174.75,177.75,STOP,0.8985,STOP
700,175.00,178.00,STOP,0.7623,STOP
701,175.25,178.25,STOP,0.6538,STOP
702,175.50,178.50,STOP,0.6045,STOP
703,175.75,178.75,WALK,0.5189,STOP
704,176.00,179.00,WALK,0.8366,STOP
705,176.25,179.25,WALK,0.9714,STOP
706,176.50,179.50,WALK,0.9875,STOP
707,176.75,179.75,WALK,0.9685,STOP
708,177.00,180.00,WALK,0.8211,STOP
709,177.25,180.25,WALK,0.5869,STOP
710,177.50,180.50,STOP,0.5689,STOP
711,177.75,180.75,STOP,0.7350,STOP
712,178.00,181.00,STOP,0.9204,STOP
713,178.25,181.25,STOP,0.9273,STOP
714,178.50,181.50,STOP,0.9195,WALK
715,178.75,181.75,STOP,0.8412,WALK
716,179.00,182.00,WALK,0.6289,WALK
717,179.25,182.25,WALK,0.6577,WALK
718,179.50,182.50,WALK,0.6520,WALK
719,179.75,182.75,WALK,0.7745,WALK
720,180.00,183.00,WALK,0.8336,WALK
721,180.25,183.25,WALK,0.9050,WALK
722,180.50,183.50,WALK,0.9764,WALK
723,180.75,183.75,WALK,0.9916,WALK
724,181.00,184.00,WALK,0.9919,WALK
725,181.25,184.25,WALK,0.9949,WALK
726,181.50,184.50,WALK,0.9949,WALK
727,181.75,184.75,WALK,0.9950,WALK
728,182.00,185.00,WALK,0.9837,WALK
729,182.25,185.25,WALK,0.9760,WALK
730,182.50,185.50,WALK,0.9430,WALK
731,182.75,185.75,WALK,0.9486,WALK
732,183.00,186.00,WALK,0.9403,WALK
733,183.25,186.25,WALK,0.9757,WALK
734,183.50,186.50,WALK,0.9420,WALK
735,183.75,186.75,WALK,0.8810,WALK
736,184.00,187.00,WALK,0.9458,WALK
737,184.25,187.25,WALK,0.9216,WALK
738,184.50,187.50,WALK,0.8677,WALK
739,184.75,187.75,WALK,0.7629,WALK
740,185.00,188.00,STOP,0.6425,WALK
741,185.25,188.25,STOP,0.6460,WALK
742,185.50,188.50,STOP,0.6746,WALK
743,185.75,188.75,STOP,0.9179,WALK
744,186.00,189.00,STOP,0.9452,WALK
745,186.25,189.25,STOP,0.9661,WALK
746,186.50,189.50,STOP,0.9271,WALK
747,186.75,189.75,STOP,0.7804,WALK
748,187.00,190.00,STOP,0.8143,WALK
749,187.25,190.25,STOP,0.7393,WALK
750,187.50,190.50,STOP,0.5226,WALK
751,187.75,190.75,WALK,0.5839,WALK
752,188.00,191.00,WALK,0.6483,WALK
753,188.25,191.25,WALK,0.5200,WALK
754,188.50,191.50,WALK,0.7415,WALK
755,188.75,191.75,WALK,0.8712,WALK
756,189.00,192.00,WALK,0.9412,WALK
757,189.25,192.25,WALK,0.9466,WALK
758,189.50,192.50,WALK,0.9299,WALK
759,189.75,192.75,WALK,0.8956,WALK
760,190.00,193.00,WALK,0.9658,WALK
761,190.25,193.25,WALK,0.9750,WALK
762,190.50,193.50,WALK,0.9459,WALK
763,190.75,193.75,WALK,0.9264,WALK
764,191.00,194.00,WALK,0.9344,WALK
765,191.25,194.25,WALK,0.9418,WALK
766,191.50,194.50,WALK,0.9053,WALK
767,191.75,194.75,WALK,0.8705,WALK
768,192.00,195.00,WALK,0.9066,WALK
769,192.25,195.25,WALK,0.8861,WALK
770,192.50,195.50,WALK,0.9252,WALK
771,192.75,195.75,WALK,0.9415,WALK
772,193.00,196.00,WALK,0.9066,WALK
773,193.25,196.25,WALK,0.8999,WALK
774,193.50,196.50,WALK,0.8934,WALK
775,193.75,196.75,WALK,0.8195,WALK
776,194.00,197.00,WALK,0.5708,WALK
777,194.25,197.25,WALK,0.6537,WALK
778,194.50,197.50,WALK,0.6535,WALK
779,194.75,197.75,WALK,0.7610,WALK
780,195.00,198.00,WALK,0.8592,WALK
781,195.25,198.25,WALK,0.9809,WALK
782,195.50,198.50,WALK,0.9979,WALK
783,195.75,198.75,WALK,0.9995,WALK
784,196.00,199.00,WALK,0.9997,WALK
785,196.25,199.25,WALK,0.9995,STOP
786,196.50,199.50,WALK,0.9997,STOP
787,196.75,199.75,WALK,0.9991,STOP
788,197.00,200.00,WALK,0.9997,STOP
789,197.25,200.25,WALK,0.9999,STOP
790,197.50,200.50,WALK,1.0000,STOP
791,197.75,200.75,WALK,1.0000,STOP
792,198.00,201.00,WALK,1.0000,STOP
793,198.25,201.25,WALK,1.0000,STOP
794,198.50,201.50,WALK,0.9999,STOP
795,198.75,201.75,WALK,0.9997,STOP
796,199.00,202.00,WALK,0.9957,STOP
797,199.25,202.25,WALK,0.9744,STOP
798,199.50,202.50,WALK,0.8371,STOP
799,199.75,202.75,WALK,0.8312,STOP
800,200.00,203.00,WALK,0.7741,STOP
801,200.25,203.25,WALK,0.6312,STOP
802,200.50,203.50,WALK,0.5941,STOP
803,200.75,203.75,WALK,0.5479,STOP
804,201.00,204.00,WALK,0.5132,STOP
805,201.25,204.25,WALK,0.6719,STOP
806,201.50,204.50,WALK,0.8357,STOP
807,201.75,204.75,WALK,0.8398,STOP
808,202.00,205.00,WALK,0.9278,STOP
809,202.25,205.25,WALK,0.9708,STOP
810,202.50,205.50,WALK,0.8874,STOP
811,202.75,205.75,WALK,0.7568,STOP
812,203.00,206.00,STOP,0.5024,STOP
813,203.25,206.25,STOP,0.5727,STOP
814,203.50,206.50,STOP,0.6415,STOP
815,203.75,206.75,STOP,0.6671,STOP
816,204.00,207.00,STOP,0.7558,STOP
817,204.25,207.25,STOP,0.8532,STOP
818,204.50,207.50,STOP,0.8007,STOP
819,204.75,207.75,STOP,0.8826,STOP
820,205.00,208.00,STOP,0.8802,STOP
821,205.25,208.25,STOP,0.9060,STOP
822,205.50,208.50,STOP,0.8571,STOP
823,205.75,208.75,STOP,0.8985,STOP
824,206.00,209.00,STOP,0.7691,STOP
825,206.25,209.25,STOP,0.8817,STOP
826,206.50,209.50,STOP,0.9103,STOP
827,206.75,209.75,STOP,0.9365,STOP
828,207.00,210.00,STOP,0.8661,STOP
829,207.25,210.25,STOP,0.6822,STOP
830,207.50,210.50,STOP,0.6666,STOP
831,207.75,210.75,STOP,0.5189,STOP
832,208.00,211.00,STOP,0.6909,STOP
833,208.25,211.25,STOP,0.8142,STOP
834,208.50,211.50,STOP,0.8485,STOP
835,208.75,211.75,STOP,0.8204,STOP
836,209.00,212.00,STOP,0.9147,STOP
837,209.25,212.25,STOP,0.9440,STOP
838,209.50,212.50,STOP,0.9160,STOP
839,209.75,212.75,STOP,0.8900,STOP
840,210.00,213.00,STOP,0.7982,STOP
841,210.25,213.25,STOP,0.8178,STOP
842,210.50,213.50,STOP,0.7177,STOP
843,210.75,213.75,STOP,0.6402,STOP
844,211.00,214.00,STOP,0.5497,STOP
845,211.25,214.25,STOP,0.5052,STOP
846,211.50,214.50,STOP,0.5137,STOP
847,211.75,214.75,STOP,0.6523,STOP
848,212.00,215.00,STOP,0.7109,STOP
849,212.25,215.25,STOP,0.8420,STOP
850,212.50,215.50,STOP,0.9080,STOP
851,212.75,215.75,STOP,0.9367,STOP
852,213.00,216.00,STOP,0.9890,STOP
853,213.25,216.25,STOP,0.9503,STOP
854,213.50,216.50,STOP,0.8890,STOP
855,213.75,216.75,STOP,0.8380,STOP
856,214.00,217.00,STOP,0.5305,STOP
857,214.25,217.25,WALK,0.7240,STOP
858,214.50,217.50,WALK,0.9503,STOP
859,214.75,217.75,WALK,0.9927,STOP
860,215.00,218.00,WALK,0.9950,WALK
861,215.25,218.25,WALK,0.9957,WALK
862,215.50,218.50,WALK,0.9905,WALK
863,215.75,218.75,WALK,0.9801,WALK
864,216.00,219.00,WALK,0.9814,WALK
865,216.25,219.25,WALK,0.9520,WALK
866,216.50,219.50,WALK,0.9883,WALK
867,216.75,219.75,WALK,0.9946,WALK
868,217.00,220.00,WALK,0.9927,WALK
869,217.25,220.25,WALK,0.9985,WALK
870,217.50,220.50,WALK,0.9984,WALK
871,217.75,220.75,WALK,0.9992,WALK
872,218.00,221.00,WALK,0.9989,WALK
873,218.25,221.25,WALK,0.9995,WALK
874,218.50,221.50,WALK,0.9995,WALK
875,218.75,221.75,WALK,0.9998,WALK
876,219.00,222.00,WALK,0.9999,WALK
877,219.25,222.25,WALK,0.9999,WALK
878,219.50,222.50,WALK,0.9998,WALK
879,219.75,222.75,WALK,0.9993,WALK
880,220.00,223.00,WALK,0.9998,WALK
881,220.25,223.25,WALK,0.9999,WALK
882,220.50,223.50,WALK,0.9999,WALK
883,220.75,223.75,WALK,0.9997,WALK
884,221.00,224.00,WALK,0.9982,WALK
885,221.25,224.25,WALK,0.9692,WALK
886,221.50,224.50,WALK,0.9576,WALK
887,221.75,224.75,WALK,0.9369,WALK
888,222.00,225.00,WALK,0.9235,WALK
889,222.25,225.25,WALK,0.8720,WALK
890,222.50,225.50,WALK,0.9322,WALK
891,222.75,225.75,WALK,0.9389,WALK
892,223.00,226.00,WALK,0.8466,WALK
893,223.25,226.25,WALK,0.7273,WALK
894,223.50,226.50,STOP,0.6751,WALK
895,223.75,226.75,STOP,0.8307,WALK
896,224.00,227.00,STOP,0.8537,WALK
897,224.25,227.25,STOP,0.8821,WALK
898,224.50,227.50,STOP,0.8497,WALK
899,224.75,227.75,STOP,0.7143,WALK
900,225.00,228.00,WALK,0.5614,WALK
901,225.25,228.25,WALK,0.6393,WALK
902,225.50,228.50,WALK,0.5653,WALK
903,225.75,228.75,WALK,0.6514,WALK
904,226.00,229.00,WALK,0.6760,WALK
905,226.25,229.25,WALK,0.7903,WALK
906,226.50,229.50,WALK,0.8048,WALK
907,226.75,229.75,WALK,0.6750,WALK
908,227.00,230.00,WALK,0.5250,WALK
909,227.25,230.25,STOP,0.6098,WALK
910,227.50,230.50,STOP,0.6788,WALK
911,227.75,230.75,STOP,0.7896,WALK
912,228.00,231.00,STOP,0.9094,WALK
913,228.25,231.25,STOP,0.9073,WALK
914,228.50,231.50,STOP,0.9080,WALK
915,228.75,231.75,STOP,0.7843,WALK
916,229.00,232.00,STOP,0.6245,WALK
917,229.25,232.25,STOP,0.6273,WALK
918,229.50,232.50,STOP,0.5402,WALK
919,229.75,232.75,WALK,0.5064,WALK
920,230.00,233.00,WALK,0.6113,WALK
921,230.25,233.25,WALK,0.6512,WALK
922,230.50,233.50,WALK,0.6222,WALK
923,230.75,233.75,WALK,0.5896,WALK
924,231.00,234.00,STOP,0.5043,WALK
925,231.25,234.25,STOP,0.7336,WALK
926,231.50,234.50,STOP,0.6897,WALK
927,231.75,234.75,STOP,0.7115,WALK
928,232.00,235.00,STOP,0.7589,WALK
929,232.25,235.25,STOP,0.6274,WALK
930,232.50,235.50,STOP,0.5771,WALK
931,232.75,235.75,WALK,0.8014,STOP
932,233.00,236.00,WALK,0.7759,STOP
933,233.25,236.25,WALK,0.8193,STOP
934,233.50,236.50,WALK,0.7404,STOP
935,233.75,236.75,WALK,0.8136,STOP
936,234.00,237.00,WALK,0.8898,STOP
937,234.25,237.25,WALK,0.9500,STOP
938,234.50,237.50,WALK,0.9475,STOP
939,234.75,237.75,WALK,0.9615,STOP
940,235.00,238.00,WALK,0.9047,STOP
941,235.25,238.25,WALK,0.9188,STOP
942,235.50,238.50,WALK,0.9594,STOP
943,235.75,238.75,WALK,0.9619,STOP
944,236.00,239.00,WALK,0.9697,STOP
945,236.25,239.25,WALK,0.9795,STOP
946,236.50,239.50,WALK,0.9848,STOP
947,236.75,239.75,WALK,0.9736,STOP
948,237.00,240.00,WALK,0.9538,STOP
949,237.25,240.25,WALK,0.9437,STOP
950,237.50,240.50,WALK,0.6003,STOP
951,237.75,240.75,STOP,0.5871,STOP
952,238.00,241.00,STOP,0.6159,STOP
953,238.25,241.25,STOP,0.6650,STOP
954,238.50,241.50,STOP,0.8115,STOP
955,238.75,241.75,STOP,0.8228,STOP
956,239.00,242.00,STOP,0.6318,STOP
957,239.25,242.25,STOP,0.6208,STOP
958,239.50,242.50,STOP,0.7220,STOP
959,239.75,242.75,STOP,0.7351,STOP
960,240.00,243.00,STOP,0.8677,STOP
961,240.25,243.25,STOP,0.9294,STOP
962,240.50,243.50,STOP,0.8495,STOP
963,240.75,243.75,STOP,0.8455,STOP
964,241.00,244.00,STOP,0.8592,STOP
965,241.25,244.25,STOP,0.7902,STOP
966,241.50,244.50,STOP,0.6228,STOP
967,241.75,244.75,STOP,0.6742,STOP
968,242.00,245.00,STOP,0.8759,STOP
969,242.25,245.25,STOP,0.8729,STOP
970,242.50,245.50,STOP,0.8039,STOP
971,242.75,245.75,STOP,0.7619,STOP
972,243.00,246.00,STOP,0.6263,STOP
973,243.25,246.25,STOP,0.6613,STOP
974,243.50,246.50,STOP,0.8548,STOP
975,243.75,246.75,STOP,0.8366,STOP
976,244.00,247.00,STOP,0.7038,STOP
977,244.25,247.25,STOP,0.8325,STOP
978,244.50,247.50,STOP,0.9395,STOP
979,244.75,247.75,STOP,0.8850,STOP
